,,,,,,
TERMOPILA,,,13,,,
λ,V (mV),V (V),P,err V,p (mW),P u.a.
9887,"0,113","0,000113","0,000008692307692",,"0,000000008692307692","2,173076923"
9938,"0,103","0,000103","0,000007923076923",,"0,000000007923076923","1,980769231"
9989,"0,096","0,000096","0,000007384615385",,"0,000000007384615385","1,846153846"
10040,"0,092","0,000092","0,000007076923077",,"0,000000007076923077","1,769230769"
10091,"0,088","0,000088","0,000006769230769",,"0,000000006769230769","1,692307692"
10142,"0,086","0,000086","0,000006615384615",,"0,000000006615384615","1,653846154"
10193,"0,085","0,000085","0,000006538461538",,"0,000000006538461538","1,634615385"
10244,"0,084","0,000084","0,000006461538462",,"0,000000006461538462","1,615384615"
10295,"0,083","0,000083","0,000006384615385",,"0,000000006384615385","1,596153846"
10346,"0,082","0,000082","0,000006307692308",,"0,000000006307692308","1,576923077"
10397,"0,0815","0,0000815","0,000006269230769",,"0,000000006269230769","1,567307692"
10448,"0,081","0,000081","0,000006230769231",,"0,000000006230769231","1,557692308"
10499,"0,08","0,00008","0,000006153846154",,"0,000000006153846154","1,538461538"
10550,"0,081","0,000081","0,000006230769231",,"0,000000006230769231","1,557692308"
10601,"0,079","0,000079","0,000006076923077",,"0,000000006076923077","1,519230769"
10652,"0,0775","0,0000775","0,000005961538462",,"0,000000005961538462","1,490384615"
10703,"0,078","0,000078","0,000006",,"0,000000006","1,5"
10754,"0,075","0,000075","0,000005769230769",,"0,000000005769230769","1,442307692"
10805,"0,077","0,000077","0,000005923076923",,"0,000000005923076923","1,480769231"
10856,"0,0765","0,0000765","0,000005884615385",,"0,000000005884615385","1,471153846"
10907,"0,076","0,000076","0,000005846153846",,"0,000000005846153846","1,461538462"
10958,"0,0755","0,0000755","0,000005807692308",,"0,000000005807692308","1,451923077"
11009,"0,075","0,000075","0,000005769230769",,"0,000000005769230769","1,442307692"
11060,"0,0745","0,0000745","0,000005730769231",,"0,000000005730769231","1,432692308"
11111,"0,074","0,000074","0,000005692307692",,"0,000000005692307692","1,423076923"
11162,"0,075","0,000075","0,000005769230769",,"0,000000005769230769","1,442307692"
11213,"0,073","0,000073","0,000005615384615",,"0,000000005615384615","1,403846154"
11264,"0,072","0,000072","0,000005538461538",,"0,000000005538461538","1,384615385"
11315,"0,0715","0,0000715","0,0000055",,"0,0000000055","1,375"
11366,"0,0715","0,0000715","0,0000055",,"0,0000000055","1,375"
11417,"0,0715","0,0000715","0,0000055",,"0,0000000055","1,375"
11468,"0,071","0,000071","0,000005461538462",,"0,000000005461538462","1,365384615"
11519,"0,07","0,00007","0,000005384615385",,"0,000000005384615385","1,346153846"
11570,"0,0695","0,0000695","0,000005346153846",,"0,000000005346153846","1,336538462"
11621,"0,071","0,000071","0,000005461538462",,"0,000000005461538462","1,365384615"
11672,"0,07","0,00007","0,000005384615385",,"0,000000005384615385","1,346153846"
11723,"0,07","0,00007","0,000005384615385",,"0,000000005384615385","1,346153846"
